weekid,adultstandards,albumrock,brillbuildingpop,bubblegumpop,classicrock,contemporarycountry,country,countryroad,dancepop,disco,folkrock,funk,hiphop,hippop,mellowgold,motown,newwavepop,pop,poprap,poprock,post,quietstorm,rap,rock,softrock,soul,urbancontemporary
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,0.2073170731707317,0.18292682926829268,0.5,0.0,0.0,0.0,0.08536585365853659,0.07317073170731707,0.0,0.0,0.0,0.6219512195121951,0.2804878048780488,0.06097560975609756,0.2926829268292683,0.0,0.12195121951219512,0.0,0.0,0.0,0.0975609756097561
2015-01-10,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,0.2073170731707317,0.1951219512195122,0.5,0.0,0.0,0.0,0.07317073170731707,0.0975609756097561,0.0,0.0,0.0,0.6341463414634146,0.3048780487804878,0.06097560975609756,0.32926829268292684,0.0,0.13414634146341464,0.0,0.0,0.0,0.07317073170731707
2015-01-17,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.21428571428571427,0.20238095238095238,0.4642857142857143,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.6309523809523809,0.27380952380952384,0.05952380952380952,0.32142857142857145,0.0,0.13095238095238096,0.0,0.0,0.0,0.07142857142857142
2015-01-24,0.0,0.0,0.0,0.0,0.0,0.2823529411764706,0.24705882352941178,0.24705882352941178,0.4117647058823529,0.0,0.0,0.0,0.08235294117647059,0.08235294117647059,0.0,0.0,0.0,0.5764705882352941,0.23529411764705882,0.047058823529411764,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705
2015-01-31,0.0,0.0,0.0,0.0,0.0,0.2441860465116279,0.20930232558139536,0.20930232558139536,0.45348837209302323,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.0,0.0,0.6162790697674418,0.27906976744186046,0.046511627906976744,0.23255813953488372,0.0,0.1511627906976744,0.0,0.0,0.0,0.06976744186046512
2015-02-07,0.0,0.0,0.0,0.0,0.0,0.26744186046511625,0.23255813953488372,0.23255813953488372,0.4186046511627907,0.0,0.0,0.0,0.09302325581395349,0.08139534883720931,0.0,0.0,0.0,0.6046511627906976,0.2558139534883721,0.06976744186046512,0.23255813953488372,0.0,0.13953488372093023,0.0,0.0,0.0,0.046511627906976744
2015-02-14,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.22988505747126436,0.22988505747126436,0.40229885057471265,0.0,0.0,0.0,0.08045977011494253,0.08045977011494253,0.0,0.0,0.0,0.5862068965517241,0.25287356321839083,0.06896551724137931,0.2413793103448276,0.0,0.16091954022988506,0.0,0.0,0.0,0.04597701149425287
2015-02-21,0.0,0.0,0.0,0.0,0.0,0.24705882352941178,0.21176470588235294,0.21176470588235294,0.4117647058823529,0.0,0.0,0.0,0.09411764705882353,0.08235294117647059,0.0,0.0,0.0,0.611764705882353,0.25882352941176473,0.07058823529411765,0.25882352941176473,0.0,0.18823529411764706,0.0,0.0,0.0,0.047058823529411764
2015-02-28,0.0,0.0,0.0,0.0,0.0,0.24691358024691357,0.2222222222222222,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.08641975308641975,0.07407407407407407,0.0,0.0,0.0,0.6172839506172839,0.2345679012345679,0.07407407407407407,0.25925925925925924,0.0,0.18518518518518517,0.0,0.0,0.0,0.04938271604938271
2015-03-07,0.0,0.0,0.0,0.0,0.0,0.22093023255813954,0.19767441860465115,0.20930232558139536,0.36046511627906974,0.0,0.0,0.0,0.13953488372093023,0.06976744186046512,0.0,0.0,0.0,0.5697674418604651,0.27906976744186046,0.06976744186046512,0.2441860465116279,0.0,0.23255813953488372,0.0,0.0,0.0,0.046511627906976744
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.21686746987951808,0.20481927710843373,0.20481927710843373,0.37349397590361444,0.0,0.0,0.0,0.14457831325301204,0.07228915662650602,0.0,0.0,0.0,0.5662650602409639,0.2891566265060241,0.07228915662650602,0.24096385542168675,0.0,0.24096385542168675,0.0,0.0,0.0,0.060240963855421686
2015-03-21,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.21428571428571427,0.2261904761904762,0.38095238095238093,0.0,0.0,0.0,0.11904761904761904,0.07142857142857142,0.0,0.0,0.0,0.5595238095238095,0.2619047619047619,0.07142857142857142,0.25,0.0,0.20238095238095238,0.0,0.0,0.0,0.07142857142857142
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.22093023255813954,0.19767441860465115,0.20930232558139536,0.38372093023255816,0.0,0.0,0.0,0.10465116279069768,0.08139534883720931,0.0,0.0,0.0,0.5581395348837209,0.2441860465116279,0.08139534883720931,0.26744186046511625,0.0,0.19767441860465115,0.0,0.0,0.0,0.09302325581395349
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.1839080459770115,0.19540229885057472,0.3793103448275862,0.0,0.0,0.0,0.11494252873563218,0.08045977011494253,0.0,0.0,0.0,0.5517241379310345,0.26436781609195403,0.08045977011494253,0.26436781609195403,0.0,0.20689655172413793,0.0,0.0,0.0,0.09195402298850575
2015-04-11,0.0,0.0,0.0,0.0,0.0,0.21686746987951808,0.1927710843373494,0.20481927710843373,0.37349397590361444,0.0,0.0,0.0,0.12048192771084337,0.0963855421686747,0.0,0.0,0.0,0.5542168674698795,0.26506024096385544,0.07228915662650602,0.27710843373493976,0.0,0.21686746987951808,0.0,0.0,0.0,0.08433734939759036
2015-04-18,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.18181818181818182,0.18181818181818182,0.38636363636363635,0.0,0.0,0.0,0.11363636363636363,0.10227272727272728,0.0,0.0,0.0,0.5568181818181818,0.26136363636363635,0.07954545454545454,0.2840909090909091,0.0,0.20454545454545456,0.0,0.0,0.0,0.07954545454545454
2015-04-25,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.1744186046511628,0.1744186046511628,0.3953488372093023,0.0,0.0,0.0,0.12790697674418605,0.10465116279069768,0.0,0.0,0.0,0.5697674418604651,0.26744186046511625,0.06976744186046512,0.27906976744186046,0.0,0.22093023255813954,0.0,0.0,0.0,0.06976744186046512
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.1744186046511628,0.1744186046511628,0.4069767441860465,0.0,0.0,0.0,0.12790697674418605,0.10465116279069768,0.0,0.0,0.0,0.5930232558139535,0.26744186046511625,0.06976744186046512,0.27906976744186046,0.0,0.22093023255813954,0.0,0.0,0.0,0.06976744186046512
2015-05-09,0.0,0.0,0.0,0.0,0.0,0.21839080459770116,0.1839080459770115,0.1839080459770115,0.39080459770114945,0.0,0.0,0.0,0.13793103448275862,0.08045977011494253,0.0,0.0,0.0,0.5862068965517241,0.26436781609195403,0.08045977011494253,0.26436781609195403,0.0,0.20689655172413793,0.0,0.0,0.0,0.08045977011494253
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.19767441860465115,0.16279069767441862,0.16279069767441862,0.36046511627906974,0.0,0.0,0.0,0.1511627906976744,0.06976744186046512,0.0,0.0,0.0,0.5232558139534884,0.26744186046511625,0.06976744186046512,0.2558139534883721,0.0,0.23255813953488372,0.0,0.0,0.0,0.06976744186046512
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.2,0.2,0.34444444444444444,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.5,0.24444444444444444,0.06666666666666667,0.24444444444444444,0.0,0.2111111111111111,0.0,0.0,0.0,0.06666666666666667
2015-05-30,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.19318181818181818,0.19318181818181818,0.3522727272727273,0.0,0.0,0.0,0.125,0.06818181818181818,0.0,0.0,0.0,0.5,0.25,0.06818181818181818,0.23863636363636365,0.0,0.2159090909090909,0.0,0.0,0.0,0.056818181818181816
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.1744186046511628,0.1744186046511628,0.38372093023255816,0.0,0.0,0.0,0.12790697674418605,0.06976744186046512,0.0,0.0,0.0,0.5348837209302325,0.26744186046511625,0.06976744186046512,0.2558139534883721,0.0,0.22093023255813954,0.0,0.0,0.0,0.05813953488372093
2015-06-13,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.38095238095238093,0.0,0.0,0.0,0.13095238095238096,0.07142857142857142,0.0,0.0,0.0,0.5238095238095238,0.27380952380952384,0.07142857142857142,0.27380952380952384,0.0,0.21428571428571427,0.0,0.0,0.0,0.05952380952380952
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.17045454545454544,0.19318181818181818,0.3522727272727273,0.0,0.0,0.0,0.1590909090909091,0.056818181818181816,0.0,0.0,0.0,0.5,0.29545454545454547,0.056818181818181816,0.23863636363636365,0.0,0.20454545454545456,0.0,0.0,0.0,0.06818181818181818
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.25,0.18181818181818182,0.20454545454545456,0.3181818181818182,0.0,0.0,0.0,0.1590909090909091,0.03409090909090909,0.0,0.0,0.0,0.4772727272727273,0.2840909090909091,0.056818181818181816,0.2159090909090909,0.0,0.20454545454545456,0.0,0.0,0.0,0.045454545454545456
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.26744186046511625,0.19767441860465115,0.22093023255813954,0.29069767441860467,0.0,0.0,0.0,0.1511627906976744,0.03488372093023256,0.0,0.0,0.0,0.46511627906976744,0.26744186046511625,0.05813953488372093,0.19767441860465115,0.0,0.18604651162790697,0.011627906976744186,0.0,0.0,0.046511627906976744
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.26744186046511625,0.19767441860465115,0.22093023255813954,0.3488372093023256,0.0,0.0,0.0,0.13953488372093023,0.03488372093023256,0.0,0.0,0.0,0.5,0.2558139534883721,0.05813953488372093,0.23255813953488372,0.0,0.1744186046511628,0.011627906976744186,0.0,0.0,0.046511627906976744
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.2823529411764706,0.21176470588235294,0.23529411764705882,0.32941176470588235,0.0,0.0,0.0,0.1411764705882353,0.023529411764705882,0.0,0.0,0.0,0.49411764705882355,0.27058823529411763,0.058823529411764705,0.21176470588235294,0.0,0.17647058823529413,0.011764705882352941,0.0,0.0,0.047058823529411764
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.20689655172413793,0.22988505747126436,0.3333333333333333,0.0,0.0,0.0,0.14942528735632185,0.022988505747126436,0.0,0.0,0.0,0.47126436781609193,0.27586206896551724,0.06896551724137931,0.20689655172413793,0.0,0.19540229885057472,0.011494252873563218,0.0,0.0,0.05747126436781609
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.2808988764044944,0.21348314606741572,0.23595505617977527,0.3258426966292135,0.0,0.0,0.0,0.15730337078651685,0.033707865168539325,0.0,0.0,0.0,0.449438202247191,0.2696629213483146,0.056179775280898875,0.21348314606741572,0.0,0.20224719101123595,0.011235955056179775,0.0,0.0,0.056179775280898875
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21176470588235294,0.23529411764705882,0.3176470588235294,0.0,0.0,0.0,0.1411764705882353,0.03529411764705882,0.0,0.0,0.0,0.43529411764705883,0.27058823529411763,0.058823529411764705,0.18823529411764706,0.0,0.2,0.011764705882352941,0.0,0.0,0.058823529411764705
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.2840909090909091,0.20454545454545456,0.22727272727272727,0.32954545454545453,0.0,0.0,0.0,0.14772727272727273,0.03409090909090909,0.0,0.0,0.0,0.4431818181818182,0.2727272727272727,0.056818181818181816,0.19318181818181818,0.0,0.20454545454545456,0.0,0.0,0.0,0.056818181818181816
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.27380952380952384,0.20238095238095238,0.2261904761904762,0.3333333333333333,0.0,0.0,0.0,0.15476190476190477,0.03571428571428571,0.0,0.0,0.0,0.44047619047619047,0.2976190476190476,0.047619047619047616,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142
2015-08-29,0.0,0.0,0.0,0.0,0.0,0.23863636363636365,0.18181818181818182,0.20454545454545456,0.3181818181818182,0.0,0.0,0.0,0.18181818181818182,0.03409090909090909,0.0,0.0,0.0,0.4318181818181818,0.29545454545454547,0.045454545454545456,0.25,0.0,0.22727272727272727,0.0,0.0,0.0,0.056818181818181816
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.26373626373626374,0.1978021978021978,0.21978021978021978,0.31868131868131866,0.0,0.0,0.0,0.16483516483516483,0.02197802197802198,0.0,0.0,0.0,0.45054945054945056,0.27472527472527475,0.04395604395604396,0.24175824175824176,0.0,0.2087912087912088,0.0,0.0,0.0,0.054945054945054944
2015-09-12,0.0,0.0,0.0,0.0,0.0,0.25287356321839083,0.1839080459770115,0.20689655172413793,0.2988505747126437,0.0,0.0,0.0,0.16091954022988506,0.022988505747126436,0.0,0.0,0.0,0.4367816091954023,0.25287356321839083,0.04597701149425287,0.2413793103448276,0.0,0.20689655172413793,0.0,0.0,0.0,0.05747126436781609
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.24096385542168675,0.18072289156626506,0.18072289156626506,0.3132530120481928,0.0,0.0,0.0,0.1566265060240964,0.024096385542168676,0.0,0.0,0.0,0.4457831325301205,0.27710843373493976,0.04819277108433735,0.26506024096385544,0.0,0.20481927710843373,0.0,0.0,0.0,0.060240963855421686
2015-09-26,0.0,0.0,0.0,0.0,0.0,0.2087912087912088,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.14285714285714285,0.03296703296703297,0.0,0.0,0.0,0.5054945054945055,0.26373626373626374,0.04395604395604396,0.2857142857142857,0.0,0.1978021978021978,0.0,0.0,0.0,0.054945054945054944
2015-10-03,0.0,0.0,0.0,0.0,0.0,0.21839080459770116,0.16091954022988506,0.16091954022988506,0.2988505747126437,0.0,0.0,0.0,0.13793103448275862,0.022988505747126436,0.0,0.0,0.0,0.47126436781609193,0.25287356321839083,0.04597701149425287,0.2413793103448276,0.0,0.21839080459770116,0.0,0.0,0.0,0.04597701149425287
2015-10-10,0.0,0.0,0.0,0.0,0.0,0.20987654320987653,0.14814814814814814,0.14814814814814814,0.2839506172839506,0.0,0.0,0.0,0.18518518518518517,0.012345679012345678,0.0,0.0,0.0,0.43209876543209874,0.2839506172839506,0.04938271604938271,0.24691358024691357,0.0,0.24691358024691357,0.0,0.0,0.0,0.024691358024691357
2015-10-17,0.0,0.0,0.0,0.0,0.0,0.19101123595505617,0.1348314606741573,0.1348314606741573,0.2696629213483146,0.0,0.0,0.0,0.24719101123595505,0.011235955056179775,0.0,0.0,0.0,0.4044943820224719,0.34831460674157305,0.033707865168539325,0.23595505617977527,0.0,0.3146067415730337,0.0,0.0,0.0,0.02247191011235955
2015-10-24,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.11956521739130435,0.11956521739130435,0.2608695652173913,0.0,0.0,0.0,0.2608695652173913,0.010869565217391304,0.0,0.0,0.0,0.40217391304347827,0.3804347826086957,0.03260869565217391,0.22826086956521738,0.0,0.34782608695652173,0.0,0.0,0.0,0.021739130434782608
2015-10-31,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.13186813186813187,0.12087912087912088,0.25274725274725274,0.0,0.0,0.0,0.24175824175824176,0.01098901098901099,0.0,0.0,0.0,0.3956043956043956,0.37362637362637363,0.03296703296703297,0.21978021978021978,0.0,0.3516483516483517,0.01098901098901099,0.0,0.0,0.02197802197802198
2015-11-07,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.24175824175824176,0.01098901098901099,0.0,0.0,0.0,0.4065934065934066,0.37362637362637363,0.03296703296703297,0.23076923076923078,0.0,0.3516483516483517,0.01098901098901099,0.0,0.0,0.02197802197802198
2015-11-14,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.14285714285714285,0.14285714285714285,0.3076923076923077,0.0,0.0,0.0,0.2087912087912088,0.01098901098901099,0.0,0.0,0.0,0.43956043956043955,0.34065934065934067,0.03296703296703297,0.25274725274725274,0.0,0.31868131868131866,0.01098901098901099,0.0,0.0,0.02197802197802198
2015-11-21,0.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.14444444444444443,0.2777777777777778,0.0,0.0,0.0,0.18888888888888888,0.011111111111111112,0.0,0.0,0.0,0.43333333333333335,0.34444444444444444,0.022222222222222223,0.23333333333333334,0.0,0.32222222222222224,0.011111111111111112,0.0,0.0,0.022222222222222223
2015-11-28,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.14772727272727273,0.1590909090909091,0.2840909090909091,0.0,0.0,0.0,0.17045454545454544,0.011363636363636364,0.0,0.0,0.0,0.4431818181818182,0.3068181818181818,0.022727272727272728,0.23863636363636365,0.0,0.29545454545454547,0.011363636363636364,0.0,0.0,0.011363636363636364
2015-12-05,0.0,0.0,0.0,0.0,0.0,0.2077922077922078,0.12987012987012986,0.14285714285714285,0.3116883116883117,0.0,0.0,0.0,0.16883116883116883,0.025974025974025976,0.0,0.0,0.0,0.4675324675324675,0.3246753246753247,0.012987012987012988,0.22077922077922077,0.0,0.2857142857142857,0.012987012987012988,0.0,0.0,0.025974025974025976
2015-12-12,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.11627906976744186,0.11627906976744186,0.37209302325581395,0.0,0.0,0.0,0.1511627906976744,0.023255813953488372,0.0,0.0,0.0,0.5348837209302325,0.29069767441860467,0.011627906976744186,0.3023255813953488,0.0,0.2558139534883721,0.011627906976744186,0.0,0.0,0.023255813953488372
2015-12-19,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,0.125,0.3409090909090909,0.0,0.0,0.0,0.1590909090909091,0.03409090909090909,0.0,0.0,0.0,0.5340909090909091,0.29545454545454547,0.022727272727272728,0.29545454545454547,0.0,0.26136363636363635,0.011363636363636364,0.0,0.0,0.022727272727272728
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.16853932584269662,0.11235955056179775,0.11235955056179775,0.3595505617977528,0.0,0.0,0.0,0.16853932584269662,0.033707865168539325,0.0,0.0,0.0,0.5393258426966292,0.29213483146067415,0.02247191011235955,0.30337078651685395,0.0,0.25842696629213485,0.011235955056179775,0.0,0.0,0.0449438202247191
2016-01-02,0.02197802197802198,0.0,0.02197802197802198,0.0,0.0,0.17582417582417584,0.12087912087912088,0.12087912087912088,0.31868131868131866,0.0,0.0,0.0,0.16483516483516483,0.03296703296703297,0.0,0.0,0.0,0.4835164835164835,0.27472527472527475,0.01098901098901099,0.27472527472527475,0.0,0.25274725274725274,0.01098901098901099,0.0,0.0,0.04395604395604396
2016-01-09,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.1590909090909091,0.11363636363636363,0.125,0.3181818181818182,0.0,0.0,0.0,0.1590909090909091,0.03409090909090909,0.0,0.0,0.0,0.5,0.29545454545454547,0.022727272727272728,0.2727272727272727,0.0,0.2727272727272727,0.011363636363636364,0.0,0.0,0.045454545454545456
2016-01-16,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.10989010989010989,0.12087912087912088,0.31868131868131866,0.0,0.0,0.0,0.16483516483516483,0.03296703296703297,0.0,0.0,0.0,0.5054945054945055,0.3516483516483517,0.03296703296703297,0.27472527472527475,0.0,0.31868131868131866,0.01098901098901099,0.0,0.0,0.03296703296703297
2016-01-23,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.16666666666666666,0.28888888888888886,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.4777777777777778,0.3333333333333333,0.03333333333333333,0.26666666666666666,0.0,0.3,0.011111111111111112,0.0,0.0,0.03333333333333333
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.15217391304347827,0.15217391304347827,0.30434782608695654,0.0,0.0,0.0,0.16304347826086957,0.03260869565217391,0.0,0.0,0.0,0.5,0.32608695652173914,0.03260869565217391,0.2717391304347826,0.0,0.29347826086956524,0.010869565217391304,0.0,0.0,0.043478260869565216
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.20224719101123595,0.15730337078651685,0.15730337078651685,0.3146067415730337,0.0,0.0,0.0,0.15730337078651685,0.02247191011235955,0.0,0.0,0.0,0.5056179775280899,0.30337078651685395,0.02247191011235955,0.2696629213483146,0.0,0.2808988764044944,0.011235955056179775,0.0,0.0,0.0449438202247191
2016-02-13,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.1590909090909091,0.1590909090909091,0.29545454545454547,0.0,0.0,0.0,0.13636363636363635,0.022727272727272728,0.0,0.0,0.0,0.5227272727272727,0.29545454545454547,0.022727272727272728,0.25,0.0,0.26136363636363635,0.011363636363636364,0.0,0.0,0.045454545454545456
2016-02-20,0.0,0.0,0.0,0.0,0.0,0.21348314606741572,0.14606741573033707,0.15730337078651685,0.30337078651685395,0.0,0.0,0.0,0.1348314606741573,0.02247191011235955,0.0,0.0,0.0,0.5393258426966292,0.29213483146067415,0.02247191011235955,0.25842696629213485,0.0,0.25842696629213485,0.011235955056179775,0.0,0.0,0.056179775280898875
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.13793103448275862,0.14942528735632185,0.3448275862068966,0.0,0.0,0.0,0.11494252873563218,0.022988505747126436,0.0,0.0,0.0,0.5862068965517241,0.25287356321839083,0.022988505747126436,0.2988505747126437,0.0,0.21839080459770116,0.011494252873563218,0.0,0.0,0.06896551724137931
